stream_id,user_id,song_id,song_name,artist,genre,duration_seconds,country,device,stream_timestamp
1746,1110,8,Bad Habits,Imagine Dragons,Pop,199,USA,Tablet,2026-07-07 15:02:00
1747,1177,8,Peaches,Imagine Dragons,rock,296,USA,Desktop,2026-07-06 03:30:00
1748,1275,9,Senorita,Imagine Dragons,Rock,247,India,Desktop,2026-07-04 03:28:00
1749,1008,3,Believer,Imagine Dragons,Rock,233,UK,Mobile,2026-07-01 10:00:00
1750,1308,5,Peaches,Ed Sheeran,Hip Hop,160,UK,Tablet,2026-07-07 06:58:00
1751,1076,8,Peaches,Dua Lipa,Rock,277,Australia,Desktop,2026-07-04 18:54:00
1752,1106,2,Perfect,The Weeknd,rock,199,Australia,Tablet,2026-07-06 01:31:00
1753,1200,7,Peaches,Ed Sheeran,,207,Australia,Desktop,2026-07-01 00:43:00
1754,1330,8,Bad Habits,The Weeknd,Pop,157,Canada,Desktop,2026-07-01 01:46:00
1755,1340,4,Blinding Lights,Justin Bieber,POP,299,USA,Desktop,2026-07-02 22:42:00
1756,1020,2,Levitating,The Weeknd,Pop,251,Canada,Tablet,2026-07-07 05:13:00
1757,1347,9,Thunder,Justin Bieber,,217,UK,Mobile,2026-07-02 01:38:00
1758,1024,5,Senorita,Dua Lipa,Hip Hop,234,Canada,Tablet,2026-07-07 08:35:00
1759,1052,8,Blinding Lights,Justin Bieber,POP,187,USA,Desktop,2026-07-01 14:22:00
1760,1200,5,Perfect,Ed Sheeran,rock,236,UK,Desktop,2026-07-05 14:57:00
1761,1324,10,Perfect,Imagine Dragons,rock,196,UK,Desktop,2026-07-03 09:33:00
1762,1127,8,Bad Habits,Dua Lipa,Hip Hop,172,India,Desktop,2026-07-06 00:24:00
1763,1248,6,Peaches,Justin Bieber,,289,Canada,Desktop,2026-07-03 07:46:00
1764,1127,7,Believer,The Weeknd,,217,Australia,Tablet,2026-07-01 07:24:00
1765,1076,6,Thunder,Justin Bieber,,176,India,Desktop,2026-07-03 21:59:00
1766,1081,10,Stay,Justin Bieber,,268,India,Tablet,2026-07-05 19:36:00
1767,1351,1,Believer,Dua Lipa,POP,245,Canada,Mobile,2026-07-01 07:05:00
1768,1116,10,Stay,Dua Lipa,rock,278,Australia,Mobile,2026-07-05 20:02:00
1769,1489,5,Thunder,Imagine Dragons,POP,291,USA,Mobile,2026-07-04 03:08:00
1770,1352,2,Peaches,Dua Lipa,POP,236,USA,Mobile,2026-07-05 09:57:00
1771,1122,8,Believer,Justin Bieber,Rock,229,India,Desktop,2026-07-04 01:10:00
1772,1057,5,Peaches,Justin Bieber,Rock,174,UK,Mobile,2026-07-04 10:00:00
1773,1190,2,Levitating,Justin Bieber,Pop,237,USA,Desktop,2026-07-07 03:42:00
1774,1231,9,Senorita,Imagine Dragons,,277,UK,Mobile,2026-07-05 05:53:00
1775,1285,4,Blinding Lights,Dua Lipa,Rock,155,India,Desktop,2026-07-04 07:33:00
1776,1049,10,Thunder,Ed Sheeran,Hip Hop,295,Canada,Desktop,2026-07-04 16:10:00
1777,1083,7,Bad Habits,The Weeknd,POP,206,India,Desktop,2026-07-06 16:55:00
1778,1326,3,Bad Habits,Imagine Dragons,Rock,282,UK,Mobile,2026-07-04 23:05:00
1779,1078,8,Senorita,Ed Sheeran,Hip Hop,256,USA,Tablet,2026-07-02 12:47:00
1780,1293,9,Shape of You,Dua Lipa,,295,Canada,Desktop,2026-07-07 07:49:00
1781,1389,1,Peaches,Ed Sheeran,,158,India,Tablet,2026-07-01 00:59:00
1782,1190,5,Peaches,Dua Lipa,Pop,168,UK,Tablet,2026-07-04 12:09:00
1783,1435,7,Stay,The Weeknd,rock,155,UK,Desktop,2026-07-02 14:51:00
1784,1403,8,Believer,The Weeknd,Hip Hop,276,India,Mobile,2026-07-02 08:36:00
1785,1326,2,Believer,Dua Lipa,,177,UK,Mobile,2026-07-02 17:14:00
1786,1372,5,Senorita,Justin Bieber,Pop,170,India,Mobile,2026-07-07 01:27:00
1787,1387,4,Thunder,The Weeknd,Hip Hop,267,India,Tablet,2026-07-03 23:01:00
1788,1126,7,Blinding Lights,Dua Lipa,Hip Hop,243,Australia,Desktop,2026-07-03 17:28:00
1789,1194,10,Bad Habits,Ed Sheeran,Hip Hop,296,USA,Mobile,2026-07-02 04:10:00
1790,1396,8,Thunder,Imagine Dragons,rock,298,India,Desktop,2026-07-04 03:29:00
1791,1226,4,Senorita,Ed Sheeran,Pop,199,USA,Desktop,2026-07-07 09:43:00
1792,1392,2,Blinding Lights,The Weeknd,,204,Australia,Mobile,2026-07-07 09:55:00
1793,1071,4,Levitating,Dua Lipa,Pop,211,Canada,Mobile,2026-07-04 08:15:00
1794,1306,4,Perfect,Imagine Dragons,Rock,176,India,Desktop,2026-07-04 21:40:00
1795,1106,5,Senorita,Ed Sheeran,,203,USA,Desktop,2026-07-01 10:16:00
1796,1022,10,Believer,Ed Sheeran,,181,India,Desktop,2026-07-04 21:01:00
1797,1225,4,Perfect,Ed Sheeran,,212,India,Mobile,2026-07-02 04:49:00
1798,1061,5,Thunder,Justin Bieber,,161,USA,Tablet,2026-07-01 20:24:00
1799,1471,10,Thunder,Ed Sheeran,,217,India,Desktop,2026-07-05 10:00:00
1800,1253,5,Blinding Lights,The Weeknd,Hip Hop,284,Canada,Tablet,2026-07-04 07:23:00
1801,1456,7,Blinding Lights,Ed Sheeran,,286,India,Mobile,2026-07-02 11:41:00
1802,1291,5,Stay,Justin Bieber,Hip Hop,280,Canada,Desktop,2026-07-04 21:17:00
1803,1378,8,Shape of You,Imagine Dragons,rock,176,India,Mobile,2026-07-05 17:53:00
1804,1254,5,Blinding Lights,The Weeknd,POP,277,UK,Mobile,2026-07-01 17:24:00
1805,1214,5,Levitating,The Weeknd,,234,Canada,Tablet,2026-07-06 11:31:00
1806,1336,6,Shape of You,The Weeknd,Hip Hop,225,India,Desktop,2026-07-01 06:53:00
1807,1132,7,Believer,Justin Bieber,,236,Canada,Desktop,2026-07-07 08:20:00
1808,1090,10,Blinding Lights,Imagine Dragons,POP,160,UK,Tablet,2026-07-05 21:50:00
1809,1345,2,Bad Habits,Imagine Dragons,POP,152,USA,Mobile,2026-07-06 01:37:00
1810,1135,7,Levitating,Dua Lipa,Hip Hop,297,Australia,Tablet,2026-07-06 18:35:00
1811,1358,5,Believer,Dua Lipa,Pop,246,UK,Tablet,2026-07-05 04:51:00
1812,1096,8,Perfect,Dua Lipa,Rock,189,UK,Tablet,2026-07-02 17:46:00
1813,1438,7,Believer,Imagine Dragons,rock,151,India,Mobile,2026-07-06 03:56:00
1814,1381,6,Bad Habits,Dua Lipa,Pop,188,Australia,Mobile,2026-07-04 14:34:00
1815,1199,7,Stay,Justin Bieber,Pop,282,USA,Mobile,2026-07-07 04:58:00
1816,1141,1,Stay,Justin Bieber,POP,257,USA,Mobile,2026-07-07 15:24:00
1817,1471,2,Levitating,Imagine Dragons,Pop,252,UK,Mobile,2026-07-02 02:49:00
1818,1418,7,Perfect,Ed Sheeran,Hip Hop,286,UK,Tablet,2026-07-03 02:32:00
1819,1301,8,Blinding Lights,Justin Bieber,Rock,173,Australia,Desktop,2026-07-04 07:33:00
1820,1174,10,Bad Habits,The Weeknd,,289,Canada,Mobile,2026-07-05 12:41:00
1821,1073,2,Bad Habits,Imagine Dragons,Hip Hop,182,India,Desktop,2026-07-01 20:46:00
1822,1379,5,Believer,Dua Lipa,Pop,267,Canada,Tablet,2026-07-02 00:58:00
1823,1122,9,Bad Habits,Imagine Dragons,Pop,292,USA,Tablet,2026-07-05 14:24:00
1824,1123,7,Senorita,Justin Bieber,Rock,207,Australia,Tablet,2026-07-07 18:10:00
1825,1179,10,Blinding Lights,The Weeknd,,234,Canada,Mobile,2026-07-06 17:57:00
1826,1063,4,Bad Habits,The Weeknd,,220,Australia,Desktop,2026-07-01 18:36:00
1827,1253,5,Senorita,Imagine Dragons,Hip Hop,282,India,Tablet,2026-07-07 19:08:00
1828,1096,6,Stay,Dua Lipa,Pop,284,Australia,Mobile,2026-07-02 17:30:00
1829,1222,7,Stay,Ed Sheeran,Rock,297,Canada,Desktop,2026-07-05 23:35:00
1830,1060,9,Shape of You,Justin Bieber,POP,213,USA,Mobile,2026-07-01 08:16:00
1831,1156,5,Thunder,Ed Sheeran,Hip Hop,234,India,Desktop,2026-07-07 02:09:00
1832,1139,9,Perfect,Dua Lipa,Pop,198,India,Tablet,2026-07-01 11:56:00
1833,1085,6,Thunder,The Weeknd,Pop,249,India,Desktop,2026-07-05 06:55:00
1834,1326,8,Perfect,Imagine Dragons,Rock,238,USA,Mobile,2026-07-03 11:33:00
1835,1247,8,Perfect,The Weeknd,,175,Australia,Mobile,2026-07-05 06:35:00
1836,1032,1,Believer,Dua Lipa,,251,UK,Desktop,2026-07-06 21:21:00
1837,1418,9,Senorita,Dua Lipa,Pop,179,India,Tablet,2026-07-02 22:56:00
1838,1305,4,Levitating,The Weeknd,,190,India,Desktop,2026-07-07 17:04:00
1839,1278,6,Shape of You,Justin Bieber,Hip Hop,184,India,Tablet,2026-07-03 13:45:00
1840,1388,6,Shape of You,Justin Bieber,rock,264,UK,Tablet,2026-07-07 14:25:00
1841,1013,8,Senorita,Dua Lipa,POP,169,Australia,Desktop,2026-07-03 07:45:00
1842,1120,7,Stay,Imagine Dragons,Rock,233,USA,Mobile,2026-07-05 01:47:00
1843,1423,5,Blinding Lights,Justin Bieber,POP,164,USA,Desktop,2026-07-04 18:22:00
1844,1341,7,Believer,Imagine Dragons,rock,248,USA,Desktop,2026-07-04 10:11:00
1845,1390,9,Believer,Dua Lipa,,215,India,Tablet,2026-07-06 03:33:00
1846,1146,6,Blinding Lights,Ed Sheeran,,177,Australia,Desktop,2026-07-02 03:19:00
1847,1371,1,Perfect,Dua Lipa,Hip Hop,298,UK,Mobile,2026-07-02 02:37:00
1848,1152,1,Believer,Imagine Dragons,Rock,280,UK,Tablet,2026-07-03 08:54:00
1849,1025,1,Thunder,Imagine Dragons,Pop,218,UK,Mobile,2026-07-07 08:09:00
1850,1245,10,Perfect,The Weeknd,Hip Hop,195,UK,Desktop,2026-07-07 09:18:00
1851,1107,10,Peaches,Justin Bieber,Hip Hop,274,USA,Desktop,2026-07-05 03:52:00
1852,1212,7,Peaches,Ed Sheeran,Hip Hop,153,UK,Desktop,2026-07-04 17:18:00
1853,1040,6,Peaches,The Weeknd,Hip Hop,220,Australia,Mobile,2026-07-01 09:15:00
1854,1263,9,Perfect,The Weeknd,POP,180,USA,Mobile,2026-07-05 22:35:00
1855,1069,3,Shape of You,Imagine Dragons,POP,260,India,Tablet,2026-07-07 16:57:00
1856,1184,4,Levitating,Justin Bieber,rock,218,Canada,Tablet,2026-07-02 01:57:00
1857,1112,8,Shape of You,Ed Sheeran,rock,218,India,Desktop,2026-07-07 11:51:00
1858,1445,5,Blinding Lights,Imagine Dragons,POP,279,USA,Desktop,2026-07-06 01:44:00
1859,1227,7,Senorita,Dua Lipa,Rock,253,UK,Desktop,2026-07-07 12:10:00
1860,1195,7,Senorita,Dua Lipa,POP,172,India,Mobile,2026-07-03 22:43:00
1861,1410,1,Bad Habits,Imagine Dragons,Hip Hop,168,India,Desktop,2026-07-05 13:28:00
1862,1116,3,Blinding Lights,Justin Bieber,Hip Hop,176,USA,Mobile,2026-07-04 15:16:00
1863,1152,7,Thunder,The Weeknd,,151,Canada,Mobile,2026-07-06 00:06:00
1864,1087,3,Peaches,Ed Sheeran,rock,182,Canada,Tablet,2026-07-01 07:24:00
1865,1388,2,Believer,Ed Sheeran,Rock,156,Canada,Tablet,2026-07-04 16:29:00
1866,1070,2,Levitating,The Weeknd,,225,Canada,Desktop,2026-07-07 03:16:00
1867,1205,5,Perfect,Justin Bieber,Pop,296,UK,Desktop,2026-07-05 10:33:00
1868,1339,8,Shape of You,Ed Sheeran,Hip Hop,202,USA,Desktop,2026-07-06 19:15:00
1869,1069,4,Perfect,Dua Lipa,,161,USA,Tablet,2026-07-06 22:09:00
1870,1263,6,Bad Habits,Justin Bieber,Rock,214,Canada,Desktop,2026-07-06 11:26:00
1871,1029,2,Senorita,Imagine Dragons,,228,UK,Mobile,2026-07-06 05:56:00
1872,1404,10,Believer,Justin Bieber,Pop,278,Australia,Mobile,2026-07-05 23:01:00
1873,1211,10,Believer,Ed Sheeran,Hip Hop,266,India,Mobile,2026-07-04 06:48:00
1874,1147,7,Thunder,Justin Bieber,,298,USA,Desktop,2026-07-03 01:43:00
1875,1439,7,Bad Habits,Ed Sheeran,Rock,200,USA,Tablet,2026-07-07 05:19:00
1876,1270,8,Peaches,Ed Sheeran,POP,194,Canada,Desktop,2026-07-06 00:44:00
1877,1420,8,Bad Habits,Ed Sheeran,Pop,287,India,Desktop,2026-07-06 22:20:00
1878,1442,5,Perfect,Dua Lipa,Pop,254,Canada,Desktop,2026-07-01 17:19:00
1879,1013,2,Perfect,The Weeknd,Hip Hop,210,USA,Mobile,2026-07-05 02:46:00
1880,1002,5,Shape of You,Dua Lipa,POP,232,Australia,Desktop,2026-07-02 13:41:00
1881,1031,3,Levitating,Ed Sheeran,,252,USA,Desktop,2026-07-05 07:23:00
1882,1491,3,Levitating,Imagine Dragons,rock,183,USA,Tablet,2026-07-03 06:09:00
1883,1296,10,Shape of You,Dua Lipa,POP,155,USA,Tablet,2026-07-02 14:44:00
1884,1418,7,Perfect,Dua Lipa,rock,237,Australia,Desktop,2026-07-07 19:21:00
1885,1458,8,Blinding Lights,The Weeknd,POP,221,USA,Tablet,2026-07-02 21:41:00
1886,1316,6,Bad Habits,Justin Bieber,Pop,287,Canada,Desktop,2026-07-05 05:20:00
1887,1057,9,Shape of You,Dua Lipa,POP,209,Canada,Tablet,2026-07-03 03:03:00
1888,1354,7,Peaches,Dua Lipa,rock,222,India,Desktop,2026-07-06 22:35:00
1889,1214,8,Stay,Justin Bieber,,278,Canada,Tablet,2026-07-07 21:38:00
1890,1315,10,Stay,Dua Lipa,POP,252,USA,Mobile,2026-07-06 20:19:00
1891,1430,5,Stay,Justin Bieber,Pop,293,Australia,Mobile,2026-07-04 05:07:00
1892,1128,7,Perfect,The Weeknd,rock,184,India,Desktop,2026-07-07 11:35:00
1893,1493,4,Levitating,Ed Sheeran,Pop,239,Canada,Desktop,2026-07-06 00:14:00
1894,1206,1,Peaches,Ed Sheeran,Rock,180,USA,Mobile,2026-07-04 11:28:00
1895,1139,7,Levitating,Imagine Dragons,Hip Hop,199,USA,Mobile,2026-07-02 20:51:00
1896,1476,8,Stay,Imagine Dragons,Pop,218,UK,Desktop,2026-07-03 22:48:00
1897,1057,4,Bad Habits,Imagine Dragons,,187,USA,Desktop,2026-07-04 11:53:00
1898,1119,8,Bad Habits,Ed Sheeran,rock,297,UK,Mobile,2026-07-01 13:20:00
1899,1054,6,Peaches,Justin Bieber,POP,253,Canada,Mobile,2026-07-05 22:49:00
1900,1135,9,Stay,Ed Sheeran,POP,181,UK,Tablet,2026-07-05 08:13:00
1901,1025,9,Blinding Lights,The Weeknd,Pop,259,India,Desktop,2026-07-05 16:11:00
1902,1498,2,Peaches,Ed Sheeran,Pop,287,Australia,Desktop,2026-07-04 03:58:00
1903,1097,1,Levitating,The Weeknd,,225,India,Desktop,2026-07-03 01:35:00
1904,1386,5,Blinding Lights,Imagine Dragons,POP,177,USA,Desktop,2026-07-01 07:00:00
1905,1381,5,Bad Habits,Ed Sheeran,rock,213,USA,Tablet,2026-07-01 01:28:00
1906,1284,2,Levitating,Dua Lipa,,182,UK,Desktop,2026-07-02 17:58:00
1907,1471,8,Peaches,Imagine Dragons,rock,297,UK,Tablet,2026-07-03 23:48:00
1908,1147,10,Shape of You,The Weeknd,POP,237,Australia,Desktop,2026-07-01 05:31:00
1909,1194,3,Thunder,Imagine Dragons,rock,279,India,Mobile,2026-07-02 11:08:00
1910,1347,8,Levitating,Ed Sheeran,,246,Canada,Mobile,2026-07-02 04:47:00
1911,1124,10,Stay,Justin Bieber,Hip Hop,258,USA,Desktop,2026-07-07 15:06:00
1912,1234,8,Peaches,Imagine Dragons,rock,211,USA,Mobile,2026-07-06 14:05:00
1913,1116,9,Bad Habits,The Weeknd,POP,291,UK,Mobile,2026-07-03 11:18:00
1914,1461,2,Bad Habits,Ed Sheeran,Pop,206,Canada,Desktop,2026-07-05 00:25:00
1915,1271,10,Senorita,The Weeknd,Rock,198,Canada,Mobile,2026-07-02 13:51:00
1916,1080,1,Thunder,Ed Sheeran,Rock,256,USA,Tablet,2026-07-05 20:36:00
1917,1064,1,Bad Habits,Imagine Dragons,Rock,180,Australia,Desktop,2026-07-01 06:47:00
1918,1491,9,Blinding Lights,The Weeknd,POP,161,Canada,Tablet,2026-07-02 13:53:00
1919,1045,5,Senorita,The Weeknd,Rock,284,India,Desktop,2026-07-06 15:20:00
1920,1478,8,Blinding Lights,Imagine Dragons,rock,232,India,Mobile,2026-07-04 03:32:00
1921,1167,5,Levitating,Justin Bieber,Pop,252,USA,Mobile,2026-07-04 09:37:00
1922,1465,5,Perfect,Ed Sheeran,,266,India,Tablet,2026-07-01 22:25:00
1923,1377,2,Shape of You,The Weeknd,,279,India,Tablet,2026-07-03 23:08:00
1924,1082,1,Stay,The Weeknd,,198,UK,Desktop,2026-07-05 05:19:00
1925,1376,5,Thunder,Dua Lipa,Pop,257,UK,Desktop,2026-07-05 01:33:00
1926,1239,7,Bad Habits,The Weeknd,Pop,171,USA,Mobile,2026-07-05 04:13:00
1927,1054,2,Senorita,Imagine Dragons,Pop,213,Canada,Tablet,2026-07-01 14:13:00
1928,1244,5,Thunder,Imagine Dragons,Hip Hop,152,Australia,Tablet,2026-07-01 13:51:00
1929,1194,5,Believer,Justin Bieber,Pop,290,Australia,Mobile,2026-07-07 13:59:00
1930,1340,1,Shape of You,Ed Sheeran,,209,Australia,Tablet,2026-07-07 06:03:00
1931,1180,3,Shape of You,The Weeknd,Rock,207,UK,Mobile,2026-07-05 00:54:00
1932,1148,10,Stay,Dua Lipa,Pop,182,UK,Tablet,2026-07-04 21:49:00
1933,1040,2,Believer,Imagine Dragons,Rock,283,India,Desktop,2026-07-04 18:28:00
1934,1419,9,Stay,Ed Sheeran,POP,267,Australia,Desktop,2026-07-02 08:18:00
1935,1301,4,Bad Habits,Dua Lipa,rock,192,USA,Desktop,2026-07-02 02:58:00
1936,1411,10,Blinding Lights,Justin Bieber,POP,186,India,Tablet,2026-07-03 04:15:00
1937,1292,1,Thunder,The Weeknd,POP,283,UK,Desktop,2026-07-05 05:41:00
1938,1346,4,Bad Habits,The Weeknd,Hip Hop,178,UK,Tablet,2026-07-07 18:29:00
1939,1461,3,Senorita,The Weeknd,rock,296,India,Tablet,2026-07-04 21:47:00
1940,1274,2,Senorita,Justin Bieber,Hip Hop,293,India,Desktop,2026-07-05 15:52:00
1941,1341,1,Senorita,Imagine Dragons,Pop,209,India,Mobile,2026-07-07 20:24:00
1942,1196,1,Perfect,Justin Bieber,Pop,188,USA,Tablet,2026-07-05 17:07:00
1943,1491,5,Shape of You,Ed Sheeran,POP,165,Australia,Tablet,2026-07-06 06:52:00
1944,1232,9,Thunder,Ed Sheeran,,211,USA,Desktop,2026-07-06 10:05:00
1945,1113,6,Perfect,Dua Lipa,POP,179,Australia,Desktop,2026-07-05 21:01:00
1946,1363,10,Shape of You,The Weeknd,,241,USA,Tablet,2026-07-01 01:09:00
1947,1417,6,Bad Habits,Ed Sheeran,Hip Hop,180,UK,Mobile,2026-07-02 04:30:00
1948,1481,9,Levitating,Justin Bieber,,201,UK,Mobile,2026-07-02 19:14:00
1949,1443,6,Stay,Dua Lipa,Rock,196,Canada,Desktop,2026-07-03 15:36:00
1950,1413,6,Believer,Imagine Dragons,rock,195,Canada,Tablet,2026-07-06 08:54:00
1951,1060,2,Believer,Ed Sheeran,Hip Hop,251,Canada,Desktop,2026-07-01 04:25:00
1952,1061,2,Believer,Justin Bieber,POP,263,Australia,Mobile,2026-07-02 03:18:00
1953,1008,3,Believer,Dua Lipa,Rock,252,UK,Tablet,2026-07-01 00:16:00
1954,1413,5,Senorita,Justin Bieber,Hip Hop,252,India,Mobile,2026-07-04 07:37:00
1955,1328,1,Stay,The Weeknd,Hip Hop,209,Canada,Mobile,2026-07-06 23:36:00
1956,1200,4,Peaches,Dua Lipa,Rock,207,Canada,Tablet,2026-07-02 03:22:00
1957,1486,8,Senorita,Dua Lipa,rock,220,Canada,Tablet,2026-07-01 08:37:00
1958,1075,7,Perfect,The Weeknd,Pop,282,UK,Tablet,2026-07-01 07:14:00
1959,1153,5,Thunder,Dua Lipa,Hip Hop,280,Australia,Tablet,2026-07-07 04:59:00
1960,1489,5,Believer,The Weeknd,POP,182,Canada,Mobile,2026-07-07 17:02:00
1961,1293,7,Senorita,Ed Sheeran,Pop,180,India,Tablet,2026-07-04 01:05:00
1962,1371,10,Senorita,Dua Lipa,,290,Australia,Tablet,2026-07-07 14:51:00
1963,1432,4,Believer,Imagine Dragons,Pop,228,Canada,Mobile,2026-07-01 03:08:00
1964,1227,4,Shape of You,Dua Lipa,,235,Australia,Desktop,2026-07-04 17:32:00
1965,1007,2,Believer,Ed Sheeran,POP,217,India,Mobile,2026-07-06 12:41:00
1966,1458,10,Thunder,Imagine Dragons,,243,Australia,Tablet,2026-07-05 12:30:00
1967,1072,3,Blinding Lights,Justin Bieber,Pop,219,UK,Mobile,2026-07-01 15:15:00
1968,1291,8,Blinding Lights,Ed Sheeran,Pop,297,USA,Desktop,2026-07-01 00:43:00
1969,1002,2,Peaches,Ed Sheeran,POP,165,India,Tablet,2026-07-01 20:17:00
1970,1461,10,Peaches,Imagine Dragons,POP,232,Canada,Mobile,2026-07-01 12:41:00
1971,1443,1,Senorita,Ed Sheeran,rock,282,India,Desktop,2026-07-03 13:29:00
1972,1286,4,Believer,Imagine Dragons,rock,263,USA,Tablet,2026-07-01 10:31:00
1973,1259,8,Thunder,The Weeknd,,275,UK,Mobile,2026-07-05 23:46:00
1974,1450,10,Senorita,Justin Bieber,Rock,203,Canada,Desktop,2026-07-05 15:44:00
1975,1443,2,Levitating,Imagine Dragons,rock,175,Canada,Tablet,2026-07-03 19:28:00
1976,1175,2,Shape of You,Ed Sheeran,Hip Hop,236,USA,Mobile,2026-07-06 02:54:00
1977,1375,5,Thunder,Dua Lipa,Pop,241,Australia,Desktop,2026-07-02 19:44:00
1978,1409,10,Shape of You,Justin Bieber,Hip Hop,257,Canada,Desktop,2026-07-05 19:07:00
1979,1178,2,Believer,Justin Bieber,POP,240,Canada,Tablet,2026-07-05 15:41:00
1980,1478,2,Peaches,Justin Bieber,Rock,226,Australia,Desktop,2026-07-01 22:44:00
1981,1436,2,Bad Habits,Imagine Dragons,Pop,223,Canada,Mobile,2026-07-06 01:11:00
1982,1382,2,Shape of You,Justin Bieber,Hip Hop,230,Canada,Tablet,2026-07-03 15:26:00
1983,1154,6,Blinding Lights,Imagine Dragons,Rock,249,India,Tablet,2026-07-02 08:25:00
1984,1219,2,Bad Habits,Justin Bieber,POP,287,UK,Mobile,2026-07-05 17:00:00
1985,1218,10,Believer,Ed Sheeran,Pop,207,UK,Desktop,2026-07-06 10:49:00
1986,1404,10,Peaches,Ed Sheeran,,237,USA,Desktop,2026-07-04 04:06:00
1987,1279,1,Bad Habits,Justin Bieber,,183,UK,Mobile,2026-07-07 06:30:00
1988,1239,5,Bad Habits,Dua Lipa,Hip Hop,296,Canada,Mobile,2026-07-01 15:26:00
1989,1420,7,Bad Habits,The Weeknd,,207,Australia,Mobile,2026-07-06 13:49:00
1990,1225,2,Bad Habits,Dua Lipa,Pop,228,UK,Tablet,2026-07-02 08:46:00
1991,1392,10,Bad Habits,Justin Bieber,Pop,194,India,Tablet,2026-07-06 21:40:00
1992,1378,8,Thunder,Justin Bieber,Pop,189,UK,Desktop,2026-07-03 21:02:00
1993,1206,10,Peaches,Dua Lipa,Hip Hop,221,USA,Desktop,2026-07-06 11:53:00
1994,1198,1,Peaches,Imagine Dragons,,212,Australia,Mobile,2026-07-06 22:10:00
1995,1405,5,Blinding Lights,Imagine Dragons,,209,UK,Tablet,2026-07-04 16:02:00
1996,1379,7,Levitating,Imagine Dragons,,300,Canada,Desktop,2026-07-03 01:17:00
1997,1141,8,Levitating,Imagine Dragons,Rock,175,Australia,Mobile,2026-07-06 15:09:00
1998,1188,1,Thunder,Justin Bieber,Rock,243,UK,Desktop,2026-07-01 06:10:00
1999,1058,1,Peaches,The Weeknd,Pop,188,UK,Desktop,2026-07-01 16:43:00
2000,1473,9,Blinding Lights,Justin Bieber,,280,Australia,Tablet,2026-07-04 08:02:00
2001,1320,1,Peaches,Imagine Dragons,rock,286,Canada,Mobile,2026-07-03 18:23:00
2002,1020,10,Stay,Imagine Dragons,Hip Hop,229,UK,Tablet,2026-07-03 20:25:00
2003,1278,5,Bad Habits,Ed Sheeran,,179,India,Mobile,2026-07-05 05:43:00
2004,1194,4,Stay,Dua Lipa,Rock,227,UK,Tablet,2026-07-01 16:14:00
2005,1413,4,Perfect,The Weeknd,,229,Australia,Desktop,2026-07-03 23:21:00
2006,1310,8,Perfect,Dua Lipa,POP,242,UK,Tablet,2026-07-06 07:13:00
2007,1419,6,Peaches,Dua Lipa,rock,172,UK,Desktop,2026-07-01 10:02:00
2008,1376,7,Senorita,Ed Sheeran,Hip Hop,198,USA,Tablet,2026-07-04 23:09:00
2009,1063,2,Perfect,The Weeknd,POP,295,USA,Mobile,2026-07-04 15:00:00
2010,1047,8,Peaches,Dua Lipa,Hip Hop,198,USA,Tablet,2026-07-01 18:12:00
2011,1459,2,Bad Habits,Dua Lipa,Rock,253,Canada,Desktop,2026-07-07 08:47:00
2012,1166,3,Thunder,Imagine Dragons,Hip Hop,249,USA,Desktop,2026-07-06 03:43:00
2013,1093,6,Peaches,The Weeknd,Hip Hop,262,Australia,Tablet,2026-07-07 19:16:00
2014,1372,9,Levitating,Justin Bieber,Pop,221,India,Mobile,2026-07-02 19:02:00
2015,1405,9,Senorita,The Weeknd,Hip Hop,177,India,Desktop,2026-07-04 15:35:00
2016,1235,5,Thunder,Ed Sheeran,POP,299,India,Mobile,2026-07-05 09:50:00
2017,1059,1,Levitating,Justin Bieber,POP,266,Australia,Desktop,2026-07-04 15:04:00
2018,1091,10,Bad Habits,The Weeknd,Rock,188,UK,Desktop,2026-07-04 05:34:00
2019,1007,7,Believer,Imagine Dragons,Hip Hop,225,UK,Mobile,2026-07-02 02:39:00
2020,1133,6,Levitating,Dua Lipa,rock,170,USA,Desktop,2026-07-03 17:19:00
2021,1098,9,Believer,Ed Sheeran,POP,212,India,Mobile,2026-07-04 23:05:00
2022,1178,8,Stay,Justin Bieber,Hip Hop,189,USA,Mobile,2026-07-05 13:10:00
2023,1143,5,Thunder,The Weeknd,Rock,288,Canada,Desktop,2026-07-01 14:54:00
2024,1292,3,Peaches,Imagine Dragons,Rock,297,Australia,Mobile,2026-07-06 19:23:00
2025,1305,3,Stay,Dua Lipa,rock,184,Australia,Mobile,2026-07-07 01:16:00
2026,1390,8,Senorita,The Weeknd,Pop,241,UK,Desktop,2026-07-04 20:41:00
2027,1405,8,Believer,Justin Bieber,Hip Hop,218,Canada,Tablet,2026-07-02 11:20:00
2028,1400,4,Peaches,Ed Sheeran,Rock,233,USA,Desktop,2026-07-05 20:40:00
2029,1131,1,Blinding Lights,The Weeknd,rock,170,USA,Desktop,2026-07-07 01:05:00
2030,1073,3,Thunder,Ed Sheeran,,211,India,Desktop,2026-07-04 19:48:00
2031,1243,5,Senorita,Justin Bieber,Pop,249,Australia,Mobile,2026-07-03 05:40:00
2032,1111,4,Stay,Dua Lipa,Rock,255,USA,Mobile,2026-07-05 22:32:00
2033,1224,2,Perfect,Dua Lipa,Pop,212,Canada,Desktop,2026-07-02 12:01:00
